"scientific_name","family","day","month","year","recorded_by","decimal_latitude","decimal_longitude","where_obtained_coordinates","n"
"Anthidiellum notatum","Megachilidae","27","10","1994","J.D. Trexier",35.81666667,-78.71666667,"google earth",1
"Anthidiellum notatum","Megachilidae","3","6","1932","C.S. Brimley",35.76666667,-78.63333333,"google earth - Raleigh",1
"Anthidiellum notatum","Megachilidae","31","7","1952",,35.76666667,-78.63333333,"google earth - Raleigh",1
"Anthidiellum notatum","Megachilidae","5","6","1959","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Anthidiellum notatum","Megachilidae","5","8","1957","T.B. Mitchell",35.88333333,-78.75,"google earth",2
"Anthidiellum notatum","Megachilidae","7","6","1933","C.S. Brimley",35.76666667,-78.63333333,"google earth - Raleigh",1
"Anthidiellum notatum","Megachilidae","8","7","2015","A. Hamblin",35.794,-78.7,"dataset provided",4
"Anthidiellum notatum","Megachilidae","9","7","2015","A. Hamblin",35.794,-78.7,"dataset provided",4
"Anthidiellum perplexum","Megachilidae","26","5","1935","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Anthidium maculifrons","Megachilidae","1","7","1922","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",2
"Anthidium maculifrons","Megachilidae","10","6","1922","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Anthidium maculifrons","Megachilidae","12","8","1945",,35.76666667,-78.63333333,"google earth - Raleigh",1
"Anthidium maculifrons","Megachilidae","13","4","1922","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",2
"Anthidium maculifrons","Megachilidae","13","6","1948","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Anthidium maculifrons","Megachilidae","13","7","1995","W. Mangum",35.65,-78.96666667,"dataset provided",1
"Anthidium maculifrons","Megachilidae","15","10","1944","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Anthidium maculifrons","Megachilidae","16","6","1921","C.S. Brimley",35.76666667,-78.63333333,"google earth - Raleigh",1
"Anthidium maculifrons","Megachilidae","17","6","1921","C.S. Brimley",35.76666667,-78.63333333,"google earth - Raleigh",1
"Anthidium maculifrons","Megachilidae","17","6","1922","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",2
"Anthidium maculifrons","Megachilidae","18","6","1921","C.S. Brimley",35.76666667,-78.63333333,"google earth - Raleigh",1
"Anthidium maculifrons","Megachilidae","23","5","1922","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Anthidium maculifrons","Megachilidae","23","5","1948","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Anthidium maculifrons","Megachilidae","27","5","1922","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",3
"Anthidium maculifrons","Megachilidae","28","6","1921","C.S. Brimley",35.76666667,-78.63333333,"google earth - Raleigh",1
"Anthidium maculifrons","Megachilidae","30","6","1921","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",2
"Anthophora abrupta","Apidae","1","5","1938","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Anthophora abrupta","Apidae","11","5","1936",,35.76666667,-78.63333333,"google earth - Raleigh",1
"Anthophora abrupta","Apidae","15","5","1938","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Anthophora abrupta","Apidae","15","8","1922",,35.76666667,-78.63333333,"google earth - Raleigh",1
"Anthophora abrupta","Apidae","16","5","1957","T.B. Mitchell",35.88333333,-78.75,"google earth",1
"Anthophora abrupta","Apidae","17","4","2017","B. Abernethy",35.783735,-78.827248,"dataset provided",1
"Anthophora abrupta","Apidae","17","5","1951","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Anthophora abrupta","Apidae","2","6","2009","A. Carper",35.83861111,-78.79027778,"dataset provided",1
"Anthophora abrupta","Apidae","20","4","1933",,35.76666667,-78.63333333,"google earth - Raleigh",1
"Anthophora abrupta","Apidae","20","4","1934",,35.76666667,-78.63333333,"google earth - Raleigh",1
"Anthophora abrupta","Apidae","20","5","1922","Maker",35.76666667,-78.63333333,"google earth - Raleigh",1
"Anthophora abrupta","Apidae","20","5","1961","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Anthophora abrupta","Apidae","20","6","1920","V. H.",35.76666667,-78.63333333,"google earth - Raleigh",1
"Anthophora abrupta","Apidae","21","5","1924","C.S. Brimley",35.76666667,-78.63333333,"google earth - Raleigh",1
"Anthophora abrupta","Apidae","21","5","1938","T.B. Mitchell",35.76666667,-78.63333333,"dataset provided",1
"Anthophora abrupta","Apidae","22","5","1925","C.S. Brimley",35.76666667,-78.63333333,"google earth - Raleigh",2
"Anthophora abrupta","Apidae","24","4","1925","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Anthophora abrupta","Apidae","24","5","1938","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Anthophora abrupta","Apidae","24","5","2018","jkdurrett",35.809517,-78.479408,"dataset provided",1
"Anthophora abrupta","Apidae","25","5","2015","A. Hamblin",35.75,-78.66,"dataset provided",5
"Anthophora abrupta","Apidae","26","5","1935","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Anthophora abrupta","Apidae","27","7","1922",,35.76666667,-78.63333333,"google earth - Raleigh",1
"Anthophora abrupta","Apidae","29","5","1931",,35.76666667,-78.63333333,"google earth - Raleigh",1
"Anthophora abrupta","Apidae","30","4","1934",,35.76666667,-78.63333333,"google earth - Raleigh",1
"Anthophora abrupta","Apidae","30","4","1995","W. Mangum",35.71666667,-78.65,"dataset provided",1
"Anthophora abrupta","Apidae","30","5","1921","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",5
"Anthophora abrupta","Apidae","4","6","1907",,35.76666667,-78.63333333,"google earth - Raleigh",1
"Anthophora abrupta","Apidae","4","6","1966","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Anthophora abrupta","Apidae","5","6","1938","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Anthophora abrupta","Apidae","6","5","1925","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Anthophora abrupta","Apidae","6","5","1929","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Anthophora abrupta","Apidae","6","5","1934","T.B. Mitchell",35.7719,-78.6389,"dataset provided",1
"Anthophora abrupta","Apidae","7","5","2009","A. Carper",35.88305556,-78.76388889,"dataset provided",1
"Anthophora abrupta","Apidae","8","5","1936",,35.76666667,-78.63333333,"google earth - Raleigh",1
"Anthophora bomboides","Apidae","4","6","1966","R.L. Rabb",35.8,-78.55,"google earth - Wake County",1
"Anthophora terminalis","Apidae","6","6","1950","L.U. Chandler",35.76666667,-78.63333333,"google earth - Raleigh",1
"Anthophora ursina","Apidae","1","5","1922","T.B. Mitchell",35.76666667,-78.63333333,"dataset provided",1
"Anthophora ursina","Apidae","10","5","1942","T.B. Mitchell",35.77194444,-78.63861111,"dataset provided",1
"Anthophora ursina","Apidae","10","5","1958","T.B. Mitchell",35.8,-78.55,"dataset provided",1
"Anthophora ursina","Apidae","11","4","1943","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Anthophora ursina","Apidae","15","5","1922","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Anthophora ursina","Apidae","16","5","1925","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Anthophora ursina","Apidae","18","5","1922","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Anthophora ursina","Apidae","19","4","1923","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Anthophora ursina","Apidae","2","5","1921","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Anthophora ursina","Apidae","2","5","1923","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Anthophora ursina","Apidae","20","4","1943","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",2
"Anthophora ursina","Apidae","20","9","1923","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Anthophora ursina","Apidae","24","4","1934","T.B. Mitchell",35.7719,-78.6389,"dataset provided",3
"Anthophora ursina","Apidae","25","3","1945","T.B. Mitchell",35.76666667,-78.63333333,"dataset provided",2
"Anthophora ursina","Apidae","25","4","1942",,35.8,-78.55,"google earth - Wake County",1
"Anthophora ursina","Apidae","26","4","1922","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",2
"Anthophora ursina","Apidae","26","4","1942","T.B. Mitchell",35.77194444,-78.63861111,"dataset provided",1
"Anthophora ursina","Apidae","27","4","1935","T.B. Mitchell",35.76666667,-78.63333333,"dataset provided",1
"Anthophora ursina","Apidae","28","3","1943","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Anthophora ursina","Apidae","30","4","1925","C.S. Brimley",35.76666667,-78.63333333,"google earth - Raleigh",2
"Anthophora ursina","Apidae","30","4","1952","T.B. Mitchell",35.77194444,-78.63861111,"dataset provided",1
"Anthophora ursina","Apidae","31","3","1938","T.B. Mitchell",35.76666667,-78.63333333,"dataset provided|google earth - Raleigh",5
"Anthophora ursina","Apidae","6","4","1923","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Anthophora ursina","Apidae","9","4","1929","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Anthophora ursina","Apidae","9","5","1941","T.B. Mitchell",35.76666667,-78.63333333,"google earth - Raleigh",1
"Apis mellifera","Apidae","1","10","1981","M.E. McGiffen",35.77194,-78.63889,"dataset provided",1
"Apis mellifera","Apidae","1","10","1981",,35.77194,-78.63889,"dataset provided",1
"Apis mellifera","Apidae","1","11","2018","M. Schwarz",35.78653,-78.66848,"dataset provided",1
"Apis mellifera","Apidae","1","6","2014","A. Hamblin",35.812,-78.714,"dataset provided",1
"Apis mellifera","Apidae","1","6","2017","B. Abernethy",35.717902,-78.906602,"dataset provided",1
"Apis mellifera","Apidae","1","7","2015","A. Hamblin",35.748,-78.687,"dataset provided",1
"Apis mellifera","Apidae","1","7","2015","A. Hamblin",35.75,-78.66,"dataset provided",1
"Apis mellifera","Apidae","1","7","2016","kermitflail",35.756097,-78.739137,"dataset provided",1
"Apis mellifera","Apidae","1","9","1970","G.F. Doerksen",35.76666667,-78.63333333,"google earth - Raleigh",2
"Apis mellifera","Apidae","10","6","2015","A. Hamblin",35.748,-78.687,"dataset provided",1
"Apis mellifera","Apidae","10","6","2015","A. Hamblin",35.75,-78.66,"dataset provided",2
"Apis mellifera","Apidae","10","9","1993","K.M. Clements",35.76666667,-78.66666667,"google earth - Central Utility Plant, NCSU Centennial Campus",1
"Apis mellifera","Apidae","11","4","2015","E. Youngsteadt",35.7502,-78.6605,"dataset provided",1
"Apis mellifera","Apidae","11","6","1969","D.L. Wray",35.76666667,-78.63333333,"google earth - Raleigh",15
"Apis mellifera","Apidae","12","6","2015","A. Hamblin",35.812,-78.714,"dataset provided",1
"Apis mellifera","Apidae","12","6","2015","A. Hamblin",35.892,-78.704,"dataset provided",1
"Apis mellifera","Apidae","13","10","1947",,35.76666667,-78.63333333,"google earth - Raleigh",1
"Apis mellifera","Apidae","13","10","1992","E.D. Karoly",35.76666667,-78.66666667,"google earth - Central Utility Plant, NCSU Centennial Campus",1
"Apis mellifera","Apidae","13","10","1997","A. Krings",35.76666667,-78.66666667,"google earth - Central Utility Plant, NCSU Centennial Campus",1
"Apis mellifera","Apidae","13","10","2018","B. Abernethy",35.718253,-78.905573,"dataset provided",1
"Apis mellifera","Apidae","13","5","2014","A. Hamblin",35.794,-78.7,"dataset provided",2
"Apis mellifera","Apidae","13","8","2018","B. Eamick",35.810272,-78.715256,"dataset provided",1
"Apis mellifera","Apidae","13","9","1968","L.L. Deitz",35.76666667,-78.63333333,"google earth - Raleigh",1
"Apis mellifera","Apidae","14","10","2016","H. Levenson & assistants",35.725803,-78.675125,"dataset provided",15
"Apis mellifera","Apidae","14","3","1921","W.B. Mabee",35.76666667,-78.63333333,"google earth - Raleigh",2
"Apis mellifera","Apidae","14","6","2016","fee1983",35.691287,-78.601136,"dataset provided",1
"Apis mellifera","Apidae","14","6","2017","W. Savage",35.79154,-78.781117,"dataset provided",1
"Apis mellifera","Apidae","14","7","2014","A. Hamblin",35.932,-78.686,"dataset provided",1
"Apis mellifera","Apidae","14","9","2016","B. Abernethy",35.867003,-78.656482,"dataset provided",1
"Apis mellifera","Apidae","15","4","1966","D.L. Wray",35.76666667,-78.63333333,"google earth - Raleigh",5
"Apis mellifera","Apidae","15","4","2017","sarah327",35.785339,-78.772252,"dataset provided",1
"Apis mellifera","Apidae","15","6","2018","H. Levenson & assistants",35.725803,-78.675125,"dataset provided",48
"Apis mellifera","Apidae","16","4","2017","hurricanenoelle",35.80025,-78.730888,"dataset provided",1
"Apis mellifera","Apidae","16","6","2014","A. Hamblin",35.788,-78.673,"dataset provided",1
"Apis mellifera","Apidae","16","7","1965","A. Demirtola",35.76666667,-78.63333333,"google earth - Raleigh",3
"Apis mellifera","Apidae","16","7","2014","A. Hamblin",35.75,-78.66,"dataset provided",1
"Apis mellifera","Apidae","16","7","2018","H. Levenson & assistants",35.725803,-78.675125,"dataset provided",3
"Apis mellifera","Apidae","17","4","2017","D. Lewis",35.768101,-78.678641,"dataset provided",1
"Apis mellifera","Apidae","17","4","2017","D. Lewis",35.787896,-78.672736,"dataset provided",1
"Apis mellifera","Apidae","17","4","2017","knwinningham",35.798149,-78.688416,"dataset provided",1
"Apis mellifera","Apidae","17","5","2017","B. Abernethy",35.775897,-78.822692,"dataset provided",1
"Apis mellifera","Apidae","17","6","2014","A. Hamblin",35.847,-78.627,"dataset provided",1
"Apis mellifera","Apidae","17","6","2014","A. Hamblin",35.926,-78.601,"dataset provided",1
"Apis mellifera","Apidae","17","9","1966","J.R. Baker",35.76666667,-78.63333333,"google earth - Raleigh",3
"Apis mellifera","Apidae","17","9","1979","R. Drye",35.76666667,-78.63333333,"google earth - Raleigh",1
"Apis mellifera","Apidae","18","10","2018","Grayson Cave",35.795458,-78.708906,"dataset provided",1
"Apis mellifera","Apidae","18","4","2017","gmskupien",35.894852,-78.579037,"dataset provided",1
"Apis mellifera","Apidae","18","5","1958",,35.76666667,-78.63333333,"google earth - Raleigh",1
"Apis mellifera","Apidae","18","9","1968","C.L. Sullivan",35.76666667,-78.63333333,"google earth - Raleigh",3
"Apis mellifera","Apidae","19","4","1905","G.M. Bentley",35.76666667,-78.63333333,"google earth - Raleigh",2
"Apis mellifera","Apidae","19","6","2009","A. Carper",35.99388889,-78.7,"dataset provided",1
"Apis mellifera","Apidae","19","6","2018","Luma",35.779898,-78.713617,"dataset provided",1
"Apis mellifera","Apidae","19","9","1968","C.L. Sullivan",35.76666667,-78.63333333,"google earth - Raleigh",9
"Apis mellifera","Apidae","19","9","1979","M. Villani",35.8,-78.55,"google earth - Wake County",1
"Apis mellifera","Apidae","2","10","1965","P.E. Pruett",35.8,-78.55,"google earth - Wake County",1
"Apis mellifera","Apidae","2","10","1965","W.L. Wilbur",35.8,-78.55,"google earth - Wake County",1
"Apis mellifera","Apidae","2","10","1981","M.K.C. Malama",35.76666667,-78.63333333,"google earth - Raleigh",3
"Apis mellifera","Apidae","2","6","2014","A. Hamblin",35.795,-78.668,"dataset provided",1
"Apis mellifera","Apidae","2","7","2008","A. Carper",35.89361111,-78.73083333,"dataset provided",3
"Apis mellifera","Apidae","2","7","2015","A. Hamblin",35.768,-78.615,"dataset provided",1
"Apis mellifera","Apidae","2","7","2015","A. Hamblin",35.812,-78.714,"dataset provided",1
"Apis mellifera","Apidae","2","9","1921","R.W. Leiby",35.76666667,-78.63333333,"google earth - Raleigh",5
"Apis mellifera","Apidae","2","9","1993","L.W. Poole",35.8,-78.63333333,"google earth",2
"Apis mellifera","Apidae","2","9","1997","Y.W. Chan",35.78333333,-78.66666667,"google earth",1
"Apis mellifera","Apidae","20","10","1961","J.R. Burden",35.76666667,-78.63333333,"google earth - Raleigh",1
"Apis mellifera","Apidae","20","4","2017","B. Abernethy",35.718292,-78.905732,"dataset provided",1
"Apis mellifera","Apidae","20","6","2009","A. Carper",35.88305556,-78.76388889,"dataset provided",2
"Apis mellifera","Apidae","20","8","2014","A. Hamblin",35.797,-78.634,"dataset provided",1
"Apis mellifera","Apidae","20","8","2014","A. Hamblin",35.816,-78.642,"dataset provided",1
"Apis mellifera","Apidae","20","9","1965","R.F. Orwick",35.8,-78.55,"google earth - Wake County",1
"Apis mellifera","Apidae","20","9","1968","C.L. Sullivan",35.76666667,-78.63333333,"google earth - Raleigh",1
"Apis mellifera","Apidae","21","10","1979","P. Moore",35.76666667,-78.63333333,"google earth - Raleigh",1
"Apis mellifera","Apidae","21","10","1980","S. Dunston",35.76666667,-78.63333333,"google earth - Raleigh",1
"Apis mellifera","Apidae","21","9","1979","D. Loeb",35.76666667,-78.63333333,"google earth - Raleigh",1
"Apis mellifera","Apidae","22","6","1994","M.S. Stanghellini",35.76666667,-78.65,"google earth",1
"Apis mellifera","Apidae","22","6","2018","kcpiper",35.658412,-78.837938,"dataset provided",1
"Apis mellifera","Apidae","23","7","2008","A. Carper",35.89361111,-78.73083333,"dataset provided",1
"Apis mellifera","Apidae","23","7","2014","A. Hamblin",35.794,-78.7,"dataset provided",1
"Apis mellifera","Apidae","24","5","2014","A. Hamblin",35.848,-78.551,"dataset provided",1
"Apis mellifera","Apidae","24","5","2014","A. Hamblin",35.926,-78.601,"dataset provided",2
"Apis mellifera","Apidae","24","5","2018","W. Savage",35.86392,-78.645112,"dataset provided",1
"Apis mellifera","Apidae","24","6","2008","A. Carper",35.83,-78.77722222,"dataset provided",1
"Apis mellifera","Apidae","24","6","2014","A. Hamblin",35.794,-78.7,"dataset provided",5
"Apis mellifera","Apidae","24","7","2015","A. Hamblin",35.748,-78.687,"dataset provided",1
"Apis mellifera","Apidae","24","7","2015","A. Hamblin",35.75,-78.66,"dataset provided",1
"Apis mellifera","Apidae","25","5","2015","A. Hamblin",35.748,-78.687,"dataset provided",1
"Apis mellifera","Apidae","25","5","2015","A. Hamblin",35.75,-78.66,"dataset provided",1
